ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"15","Engineering Technologies","1500","General Engineering Technologies","150000","General Engineering Technology",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",24,"carnegie-mellon-university","general-engineering-technology"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-english-language-literature-6"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500701","General Art Studies",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",6,"carnegie-mellon-university","general-art-studies"
"52","Business","5208","Financial Management Services","520801","General Finance",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","general-finance"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500599","Other Dramatic Arts & Stagecraft",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",11,"carnegie-mellon-university","other-dramatic-arts-stagecraft"
"23","English","2313","Rhetoric & Composition","231303","Professional, Technical, Business, & Scientific Writing",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","professional-technical-business-scientific-writing"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","other-engineering"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","rhetoric-composition-6"
"14","Engineering","1442","Robotics & Automation Engineering","144201","Mechatronics, Robotics, & Automation Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",104,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"51","Health","5107","Health & Medical Administrative Services","510701","Health Care Administration & Management",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",61,"carnegie-mellon-university","health-care-administration-management"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-music"
"23","English","2399","Other English Language & Literature","239999","Other English Language & Literature",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","other-english-language-literature-6"
"52","Business","5208","Financial Management Services","520807","Investments & Securities",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","investments-securities"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500510","Costume Design",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","costume-design"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","general-biological-sciences"
"14","Engineering","1437","Operations Research","143701","Operations Research",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","operations-research-6"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","construction-engineering-6"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261101","Biometrics",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",15,"carnegie-mellon-university","biometrics"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","general-music-performance"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",121,"carnegie-mellon-university","mechanical-engineering-6"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261199","Other Biomathematics, Bioinformatics, & Computational Biology",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",41,"carnegie-mellon-university","other-biomathematics-bioinformatics-computational-biology"
"14","Engineering","1414","Environmental Engineering","141401","Environmental Health Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","environmental-health-engineering"
"52","Business","5207","Entrepreneurial & Small Business Operations","520799","Other Small Business & Entrepreneurial Operations",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-small-business-entrepreneurial-operations"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","organizational-behavior-studies"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","biotechnology-6"
"14","Engineering","1413","Engineering Science","141301","Engineering Science",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",17,"carnegie-mellon-university","engineering-science-6"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500507","Directing & Theatrical Production",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","directing-theatrical-production"
"26","Biology","2615","Neurobiology & Neurosciences","261503","Neurobiology & Anatomy",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","neurobiology-anatomy"
"14","Engineering","1411","Engineering Mechanics","141101","Engineering Mechanics",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","engineering-mechanics-6"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","music-theory-composition"
"26","Biology","2699","Other Biological & Biomedical Science Studies","269999","Other Biological & Biomedical Sciences",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-biological-biomedical-sciences"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2016,"2016","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",297,"carnegie-mellon-university","electrical-electronics-engineering"
