ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,CIP2,ID CIP2
"79500US4500105","Simpsonville, Laurens & Clinton Cities PUMA, SC",2017,"2017","true","true",0.5228573043823939,513,554.134885358099,84244.06822612086,85243.5586896204,6,"simpsonville-laurens-&-clinton-cities-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500200","Anderson City PUMA, SC",2017,"2017","true","true",0.6856301457877567,799,690.8049897623723,84619.68836045056,30801.312144691965,7,"anderson-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500301","Spartanburg City PUMA, SC",2017,"2017","true","true",0.6244740415566525,469,529.4768584372571,75548.539445629,32349.53101408897,5,"spartanburg-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US0100100","Lauderdale, Colbert, Franklin & Marion (Northeast) Counties PUMA, AL",2017,"2017","true","true",0.5505480556861355,558,577.8208660814843,33111.91039426524,12902.142400793258,5,"lauderdale-colbert-franklin-&-marion-(northeast)-counties-puma-al","Computer and Information Sciences and Support Services","11"
"79500US4701602","Knox County (East) PUMA, TN",2017,"2017","true","true",0.9411008412091545,671,631.9695412770543,90749.31892697467,42282.701241684896,5,"knox-county-(east)-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4701601","Oak Ridge (East) & Clinton Cities PUMA, TN",2017,"2017","true","true",0.6606039614651165,403,490.69050759523884,109455.56575682382,172291.4285146361,5,"oak-ridge-(east)-&-clinton-cities-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4500502","Rock Hill City & Fort Mill Town PUMA, SC",2017,"2017","true","true",0.7057320249336292,634,615.2732094150739,109723.57570977918,24251.61719342567,8,"rock-hill-city-&-fort-mill-town-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7201001","Caguas Municipio PUMA, PR",2017,"2017","true","true",1.656648521010908,879,719.8180516097894,73525.74744027304,52088.89496749371,5,"caguas-municipio-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4500601","Lexington Town & Red Bank PUMA, SC",2017,"2017","true","true",1.0277755932113621,1182,838.2808361575054,72853.51607445009,27377.162484731438,11,"lexington-town-&-red-bank-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200902","Carr 852-Carr 185 PUMA, PR",2017,"2017","true","true",1.5580688583354199,915,734.9034411519627,36747.824043715846,24363.288019973505,6,"carr-852-carr-185-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4500602","West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA, SC",2017,"2017","true","true",0.7850110734114801,557,576.3938183334652,128486.35368043088,126220.25998686865,8,"west-columbia-cayce-cities-irmo-town-&-seven-oaks-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200901","Carolina Municipio (Norte) PUMA, PR",2017,"2017","true","true",1.5417901808081829,1165,829.3365098843368,43570.963948497854,19048.863449761233,10,"carolina-municipio-(norte)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4500603","Forest Acres City & Dentsville PUMA, SC",2017,"2017","true","true",1.5435476159179862,1772,1022.8088797388888,71349.99887133183,22159.075441585184,15,"forest-acres-city-&-dentsville-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4701300","Johnson City PUMA, TN",2017,"2017","true","true",0.5267324099852732,400,489.3003372968562,105772.895,29721.909054246193,5,"johnson-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4500604","Columbia City PUMA, SC",2017,"2017","true","true",0.5253317051381027,767,677.5592558478226,73794.38591916558,25966.905065357914,9,"columbia-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4500700","Lancaster, Chesterfield & Marlboro Counties PUMA, SC",2017,"2017","true","true",0.9718995851237717,837,705.6792760961932,79800.56989247311,27855.26840176186,5,"lancaster-chesterfield-&-marlboro-counties-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US5570201","Waukesha County (East) PUMA, WI",2017,"2017","true","true",1.0258613138357866,1067,796.4685366414569,105554.10309278351,19851.57780285235,6,"waukesha-county-(east)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4501102","Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA, SC",2017,"2017","true","true",0.34684295999427345,337,449.65967984512343,136798.56676557864,171855.08491799832,5,"myrtle-beach-north-myrtle-beach-cities-&-socastee-(east)-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4701100","Bristol City PUMA, TN",2017,"2017","true","true",0.9647782028947929,570,582.375282651047,60791.087719298244,31910.99333105039,6,"bristol-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4501202","Charleston City PUMA, SC",2017,"2017","true","true",1.0325765745945998,1539,956.5023178194772,91203.33398310591,38533.44759453868,17,"charleston-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200803","Guaynabo & Cataño Municipios PUMA, PR",2017,"2017","true","true",2.898587631502012,1358,887.1001435902264,42212.597201767305,7667.9343188068315,5,"guaynabo-&-cataño-municipios-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4501203","Mount Pleasant Town PUMA, SC",2017,"2017","true","true",1.4767078160688634,1552,957.6478352183796,130543.0637886598,81461.41619453554,10,"mount-pleasant-town-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US4700700","Putnam, Overton, Jackson, Clay & Pickett Counties PUMA, TN",2017,"2017","true","true",0.8544304318336292,525,559.3302617561279,63743.42857142857,33536.285222167375,5,"putnam-overton-jackson-clay-&-pickett-counties-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US4501204","North Charleston City PUMA, SC",2017,"2017","true","true",1.1499201053262136,1696,1003.3100227468312,89888.50117924529,28482.66000006697,10,"north-charleston-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200802","Bayamón Municipio (OEste) PUMA, PR",2017,"2017","true","true",1.4475900072726169,568,579.4554524512442,30990.454225352114,19388.578414159103,7,"bayamón-municipio-(oeste)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4501400","Hilton Head Island, Bluffton Towns & Beaufort City PUMA, SC",2017,"2017","true","true",0.7443630979314027,862,717.239430638208,70506.38631090487,25511.659874919947,7,"hilton-head-island-bluffton-towns-&-beaufort-city-puma-sc","Computer and Information Sciences and Support Services","11"
"79500US7200801","Bayamón Municipio (Este) PUMA, PR",2017,"2017","true","true",2.09006646827841,805,686.8157292044375,56663.011180124224,57957.949141602716,8,"bayamón-municipio-(este)-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US4600500","Southeast South Dakota (Outside Sioux Falls City) PUMA, SD",2017,"2017","true","true",0.3458698390421051,322,439.54137323272244,56972.02173913043,21723.558963933134,5,"southeast-south-dakota-(outside-sioux-falls-city)-puma-sd","Computer and Information Sciences and Support Services","11"
"79500US5570301","Waukesha County (Central) PUMA, WI",2017,"2017","true","true",1.4561744408677326,1298,875.9068182637612,101215.5,31534.53001505725,9,"waukesha-county-(central)-puma-wi","Computer and Information Sciences and Support Services","11"
"79500US4700300","Clarksville City PUMA, TN",2017,"2017","true","true",0.3460607491868612,466,528.766860009315,50038.6652360515,28123.515722445412,5,"clarksville-city-puma-tn","Computer and Information Sciences and Support Services","11"
"79500US7200402","Ponce & Jayuya Municipios PUMA, PR",2017,"2017","true","true",1.5921658817077735,760,669.6159208763606,20550.553947368422,10942.005158355974,5,"ponce-&-jayuya-municipios-puma-pr","Computer and Information Sciences and Support Services","11"
"79500US1300900","Dougherty & Lee Counties PUMA, GA",2016,"2016","true","true",1.0834191256150765,665,628.7449874121791,45503.584962406014,30905.116791796318,6,"dougherty-&-lee-counties-puma-ga","Computer and Information Sciences and Support Services","11"
"79500US2400505","Perry Hall, Middle River & Rosedale PUMA, MD",2016,"2016","true","true",2.348916821013695,1816,1030.5067937029464,87869.32984581498,16490.96464631828,12,"perry-hall-middle-river-&-rosedale-puma-md","Computer and Information Sciences and Support Services","11"
"79500US1209902","Palm Beach Gardens & Riviera Beach Cities PUMA, FL",2016,"2016","true","true",0.5074999587144068,382,478.3008905999967,40482.879581151836,33506.23221981371,5,"palm-beach-gardens-&-riviera-beach-cities-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US3301000","Rockingham County (Southern)Portsmouth City PUMA, NH",2016,"2016","true","true",1.312803831900732,1775,1025.6991439540395,166462.62366197183,83139.4634016177,16,"rockingham-county-(southern)-portsmouth-city-puma-nh","Computer and Information Sciences and Support Services","11"
"79500US0901300","Tolland County PUMA, CT",2016,"2016","true","true",1.1870867669422671,1129,818.6916660069624,72189.97785651019,25798.27337613767,11,"tolland-county-puma-ct","Computer and Information Sciences and Support Services","11"
"79500US0607501","Richmond District PUMA, CA",2016,"2016","true","true",2.2757456718172104,2261,1150.4063968845521,147502.36974789915,53070.16471409523,24,"richmond-district-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400101","Atlantic City & Ventnor City PUMA, NJ",2016,"2016","true","true",0.9971847905907821,617,605.9649344505644,78079.08752025932,22603.749459369537,7,"atlantic-city-&-ventnor-city-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1211502","Sarasota County (Central & Gulf Coast) PUMA, FL",2016,"2016","true","true",0.8201484176560662,519,556.3946238544286,118338.19845857417,62770.01939848044,6,"sarasota-county-(central-&-gulf-coast)-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US4804614","Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA, TX",2016,"2016","true","true",0.8978342640623644,662,628.0749304252085,90341.83081570997,113941.34477025963,7,"westpark-tollway-between-loop-i-610-&-beltway-tx-8-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US3400102","Pleasantville City & Hammonton Town PUMA, NJ",2016,"2016","true","true",0.4928588713501712,426,505.14374070653025,102407.83802816902,43364.0413088294,7,"pleasantville-city-&-hammonton-town-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1703419","Elk Grove & Wheeling (Southwest) Townships PUMA, IL",2016,"2016","true","true",1.3067483048878634,1042,785.9079286922909,76892.8905950096,26856.87005970343,10,"elk-grove-&-wheeling-(southwest)-townships-puma-il","Computer and Information Sciences and Support Services","11"
"79500US0607322","San Diego City (South/Otay Mesa & South Bay) PUMA, CA",2016,"2016","true","true",0.9192566343909002,701,646.2218765417481,65358.10841654779,20847.046658871248,9,"san-diego-city-(south-otay-mesa-&-south-bay)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US1302003","DeKalb County (Northeast)Tucker PUMA, GA",2016,"2016","true","true",1.6260377945018936,1769,1021.8890403202311,58446.484454494064,22996.489667110214,18,"dekalb-county-(northeast)-tucker-puma-ga","Computer and Information Sciences and Support Services","11"
"79500US3400301","Hackensack & Englewood (West) Cities PUMA, NJ",2016,"2016","true","true",1.0671412023266194,773,677.9520996046066,101658.20310478655,64441.65430646442,5,"hackensack-&-englewood-(west)-cities-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400507","Catonsville, Woodlawn & Arbutus PUMA, MD",2016,"2016","true","true",1.513342209974165,1092,803.4678786666307,68175.13827838827,33050.308840271035,13,"catonsville-woodlawn-&-arbutus-puma-md","Computer and Information Sciences and Support Services","11"
"79500US5311604","Capitol Hill PUMA, WA",2016,"2016","true","true",1.8209679526164644,1718,1005.7761711478234,163233.01105937138,84428.80953759396,16,"capitol-hill-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US1303400","Hall County PUMA, GA",2016,"2016","true","true",0.3610657397895319,405,492.9506294015815,52720.491358024694,42914.360043415836,5,"hall-county-puma-ga","Computer and Information Sciences and Support Services","11"
"79500US3400302","Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA, NJ",2016,"2016","true","true",3.559315202567968,2697,1245.8400080125916,72586.01149425287,24036.635380879325,21,"rutherford-north-arlington-&-hasbrouck-heights-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US0901101","New London County (South) PUMA, CT",2016,"2016","true","true",0.4220803591199915,355,461.33971825905144,91032.0309859155,52302.07905224186,5,"new-london-county-(south)-puma-ct","Computer and Information Sciences and Support Services","11"
"79500US4805910","Between Loop TX-1604 & Loop I-410 PUMA, TX (79500US4805910)",2016,"2016","true","true",2.67175876856138,2026,1086.156075307929,84298.71125370187,14095.710107990268,13,"between-loop-tx-1604-&-loop-i-410-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US4804613","Between Loop I-610 & Beltway TX-8 PUMA, TX (79500US4804613)",2016,"2016","true","true",2.3429446262006444,1709,999.7259344605898,77425.09069631364,55956.29112605009,9,"between-loop-i-610-beltway-tx-8-puma-tx-79500us4804613","Computer and Information Sciences and Support Services","11"
"79500US3400303","Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA, NJ",2016,"2016","true","true",2.4869559438112376,2386,1180.144223094544,98450.6818943839,26050.058647548536,20,"fort-lee-cliffside-park-&-palisades-park-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400601","Bel Air Town, Fallston & Jarrettsville PUMA, MD",2016,"2016","true","true",1.2654484991883161,1045,787.2484945853993,105761.06602870814,51384.29198434014,11,"bel-air-town-fallston-&-jarrettsville-puma-md","Computer and Information Sciences and Support Services","11"
"79500US0607320","Sweetwater RegionChula Vista City (East) PUMA, CA",2016,"2016","true","true",1.500203735858327,1272,867.2368556070048,69864.18867924529,17202.478596970366,13,"sweetwater-region-chula-vista-city-(east)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400304","Fair Lawn Borough, Garfield City & Lodi Borough PUMA, NJ",2016,"2016","true","true",1.595519308419339,1282,870.1013248890333,168292.34399375974,101581.38611866631,11,"fair-lawn-borough-garfield-city-&-lodi-borough-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US4949004","Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA, UT",2016,"2016","true","true",1.5540742696461929,1263,863.8616976656414,100907.42676167854,50531.9167885204,18,"spanish-fork-springville-lehi-(northeast)-&-highland-cities-puma-ut","Computer and Information Sciences and Support Services","11"
"79500US1703420","Maine, Norwood Park Townships & Chicago CityEdison Park PUMA, IL",2016,"2016","true","true",1.8806785585689332,2159,1127.06071007673,114444.07642427049,61235.18534066231,21,"maine-norwood-park-townships-&-chicago-city-edison-park-puma-il","Computer and Information Sciences and Support Services","11"
"79500US3400305","Tenafly, Park Ridge & Cresskill Boroughs PUMA, NJ",2016,"2016","true","true",1.6290880841128483,941,745.2912799657117,168154.7630180659,82088.1225990787,10,"tenafly-park-ridge-&-cresskill-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400602","Aberdeen & Havre de Grace Cities PUMA, MD",2016,"2016","true","true",2.5955567902066354,1912,1055.684300251042,78011.13023012552,18428.78510334526,11,"aberdeen-&-havre-de-grace-cities-puma-md","Computer and Information Sciences and Support Services","11"
"79500US1600702","Boise (North & West) & Garden City Cities PUMA, ID",2016,"2016","true","true",1.0776390677877392,663,627.8221770206258,41418.85972850679,17578.927526141913,5,"boise-(north-&-west)-&-garden-city-cities-puma-id","Computer and Information Sciences and Support Services","11"
"79500US0607319","Lemon Grove City, La Presa & Spring Valley PUMA, CA",2016,"2016","true","true",0.9138074348136066,631,613.1299683574672,76140.76069730586,32329.302352680777,9,"lemon-grove-city-la-presa-&-spring-valley-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400306","Ramsey, Oakland & Franklin Lakes Boroughs PUMA, NJ",2016,"2016","true","true",1.949506584087046,1323,881.8733216838118,116155.93197278911,30438.59914928987,12,"ramsey-oakland-&-franklin-lakes-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US5151145","Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA, VA",2016,"2016","true","true",0.851565061284378,752,669.6078316500402,81356.03191489361,39059.250551214056,8,"isle-of-wight-southampton-counties-suffolk-&-franklin-cities-puma-va","Computer and Information Sciences and Support Services","11"
"79500US1703421","Niles & Evanston Townships PUMA, IL",2016,"2016","true","true",1.4886800942206981,1467,931.4116136378982,97646.74778459441,34148.02789096588,15,"niles-&-evanston-townships-puma-il","Computer and Information Sciences and Support Services","11"
"79500US2400801","Sandtown-Winchester, Ashburton & Mount Washington PUMA, MD",2016,"2016","true","true",0.8213632316191829,577,586.6563344807856,65096.81802426343,49135.644553053404,6,"sandtown-winchester-ashburton-&-mount-washington-puma-md","Computer and Information Sciences and Support Services","11"
"79500US3400307","Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA, NJ",2016,"2016","true","true",2.508278405222379,1812,1028.2960836406878,108943.06125827815,34885.61363059432,18,"bergenfield-paramus-dumont-&-new-milford-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US5151089","Thomas Jefferson Planning District Commission (South & East) PUMA, VA",2016,"2016","true","true",1.0783021964912098,696,643.254232480758,65758.14655172414,30707.549146951118,6,"thomas-jefferson-planning-district-commission-(south-&-east)-puma-va","Computer and Information Sciences and Support Services","11"
"79500US0607318","San Diego City (Southeast/Encanto & Skyline) PUMA, CA",2016,"2016","true","true",0.4725305714124324,421,502.2358124852718,51657.43467933492,44757.16074341732,6,"san-diego-city-(southeast-encanto-&-skyline)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804612","Between Loop I-610 & Beltway TX-8 PUMA, TX (79500US4804612)",2016,"2016","true","true",0.7903084505543284,483,536.853788464014,72364.84679089027,53883.32293810584,6,"between-loop-i-610-beltway-tx-8-puma-tx-79500us4804612","Computer and Information Sciences and Support Services","11"
"79500US3400308","Ridgewood Village, Glen Rock & Westwood Boroughs PUMA, NJ",2016,"2016","true","true",0.9616584173028144,603,599.1876553026304,207439.48092868988,156941.9493409246,9,"ridgewood-village-glen-rock-&-westwood-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1207300","Leon County (Outer) PUMA, FL",2016,"2016","true","true",1.430810478100945,1294,875.0975565526218,82457.92040185472,26150.213635540957,15,"leon-county-(outer)-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US2400802","Guilford, Roland Park & Druid Lake PUMA, MD",2016,"2016","true","true",2.1974925192247907,1347,888.3970444887319,65518.87750556793,39518.69402052767,12,"guilford-roland-park-&-druid-lake-puma-md","Computer and Information Sciences and Support Services","11"
"79500US3400501","Passaic & Clifton (Southeast) Cities PUMA, NJ",2016,"2016","true","true",0.6702160672203644,530,562.8011228567055,114712.94150943396,69508.26661053843,5,"passaic-&-clifton-(southeast)-cities-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1600800","Boise (South) & Kuna Cities PUMA, ID",2016,"2016","true","true",1.0476656085107297,831,703.0144640809007,109378.47051744886,72399.14144542074,6,"boise-(south)-&-kuna-cities-puma-id","Computer and Information Sciences and Support Services","11"
"79500US0607317","San Diego City (Central/Mid-City) PUMA, CA",2016,"2016","true","true",0.5402759232273152,568,583.1128432260574,75158.08274647887,31561.838678124226,6,"san-diego-city-(central-mid-city)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804609","South of Aldine & Inside Beltway TX-8 PUMA, TX",2016,"2016","true","true",0.456898805165742,333,446.71665703384053,107690.88288288288,150835.4485433168,6,"south-of-aldine-&-inside-beltway-tx-8-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US3400502","Hawthorne Borough & Clifton City (Northwest) PUMA, NJ",2016,"2016","true","true",0.691577492389782,489,540.5202602386564,80970.92433537832,63545.43828737856,5,"hawthorne-borough-&-clifton-city-(northwest)-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1703422","Leyden, Norwood Park (South) Townships & Chicago CityO'Hare PUMA, IL",2016,"2016","true","true",1.1839298574291235,927,741.8602678780414,57905.335490830636,18000.09687019538,8,"leyden-norwood-park-(south)-townships-&-chicago-city-o'hare-puma-il","Computer and Information Sciences and Support Services","11"
"79500US0607316","San Diego City (Central/Centre City & Balboa Park) PUMA, CA",2016,"2016","true","true",1.496191526128531,1916,1064.3959456056057,78685.78653444676,24980.451337243474,16,"san-diego-city-(central-centre-city-&-balboa-park)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400503","Ringwood, Wanaque & Pompton Lakes Boroughs PUMA, NJ",2016,"2016","true","true",1.9173858536948019,1340,887.7068462401649,102935.64104477612,31008.195668625085,13,"ringwood-wanaque-&-pompton-lakes-boroughs-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400803","Frankford, Belair-Edison & Loch Raven PUMA, MD",2016,"2016","true","true",1.7878468680382689,1190,837.2531765172241,44444.45210084034,16255.468236619863,8,"frankford-belair-edison-&-loch-raven-puma-md","Computer and Information Sciences and Support Services","11"
"79500US4805909","San Antonio (Northwest) & Leon Valley Cities PUMA, TX",2016,"2016","true","true",1.2231517972463046,866,716.8548957864855,51793.98152424942,24854.288922320455,9,"san-antonio-(northwest)-&-leon-valley-cities-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US2400804","Inner Harbor, Canton & Bayview PUMA, MD",2016,"2016","true","true",1.5431318044038513,1289,872.770000133208,113998.14507370054,32182.35143537668,11,"inner-harbor-canton-&-bayview-puma-md","Computer and Information Sciences and Support Services","11"
"79500US3400601","Jersey City (North) PUMA, NJ",2016,"2016","true","true",5.021356056941932,5106,1697.4385209884317,118238.18311790051,37160.54115691219,56,"jersey-city-(north)-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1303600","Clarke CountyAthens City PUMA, GA",2016,"2016","true","true",0.48197212705747156,371,471.44101839423473,33640.946091644204,40929.2963520348,5,"clarke-county-athens-city-puma-ga","Computer and Information Sciences and Support Services","11"
"79500US0607315","San Diego City (Central/Clairemont & Kearny Mesa) PUMA, CA",2016,"2016","true","true",1.3366409385876197,1516,947.7711772872248,102922.19261213721,20042.360939160284,13,"san-diego-city-(central-clairemont-&-kearny-mesa)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US4804604","South of I-10 & Inside Loop I-610 PUMA, TX",2016,"2016","true","true",0.6893678688671814,722,656.798721948883,87312.66343490305,17564.83739566351,7,"south-of-i-10-&-inside-loop-i-610-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US3400602","Jersey City (South) PUMA, NJ",2016,"2016","true","true",1.1362339517586335,742,663.9231462828589,50672.17250673854,24692.730444072364,5,"jersey-city-(south)-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US0900904","West Haven, Milford & Orange Towns PUMA, CT",2016,"2016","true","true",1.1023521163359884,898,730.5482247378409,116083.00111358575,42970.22723629779,9,"west-haven-milford-&-orange-towns-puma-ct","Computer and Information Sciences and Support Services","11"
"79500US5311605","Duwamish & Beacon Hill PUMA, WA",2016,"2016","true","true",1.2650934892624988,1281,871.6241492742461,145603.54488680718,75481.25269800972,11,"duwamish-&-beacon-hill-puma-wa","Computer and Information Sciences and Support Services","11"
"79500US3400701","West New York, Secaucus & Guttenberg Towns PUMA, NJ",2016,"2016","true","true",1.2235853434611963,1129,818.4988340011531,108707.05668733393,19496.362267755463,6,"west-new-york-secaucus-&-guttenberg-towns-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400805","Irvington, Ten Hills & Cherry Hill PUMA, MD",2016,"2016","true","true",1.7651809342802223,1177,832.7901089959602,83907.16822429906,34004.70151328546,12,"irvington-ten-hills-&-cherry-hill-puma-md","Computer and Information Sciences and Support Services","11"
"79500US5151225","Tuckahoe, Short Pump & Wyndham PUMA, VA",2016,"2016","true","true",1.621787932571438,1829,1039.1031338690632,69816.09950792784,25252.36563901323,19,"tuckahoe-short-pump-&-wyndham-puma-va","Computer and Information Sciences and Support Services","11"
"79500US0607314","San Diego (East Central/Navajo) & La Mesa Cities PUMA, CA",2016,"2016","true","true",1.2499833903034618,1247,860.0630657879169,102252.97113071372,39001.60581699692,12,"san-diego-(east-central-navajo)-&-la-mesa-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400702","Union City & Hoboken Cities PUMA, NJ",2016,"2016","true","true",1.4119761056691318,1441,923.57945450459,117390.9944482998,43891.306607801074,14,"union-city-&-hoboken-cities-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US5159304","Centreville (Southeast) & Lorton PUMA, VA",2016,"2016","true","true",3.8130880040367954,2442,1183.4768840989539,95270.70597870598,19427.14825625109,27,"centreville-(southeast)-&-lorton-puma-va","Computer and Information Sciences and Support Services","11"
"79500US1211300","Santa Rosa County PUMA, FL",2016,"2016","true","true",1.241482829840825,1117,814.0432826990746,74754.18889883618,25351.39052567353,10,"santa-rosa-county-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US2400901","Columbia (West) & Ellicott City (Northwest) PUMA, MD",2016,"2016","true","true",3.4368557191561875,3179,1353.6948686417559,109957.67599874175,29710.368808293548,30,"columbia-(west)-&-ellicott-city-(northwest)-puma-md","Computer and Information Sciences and Support Services","11"
"79500US3400703","Bayonne City, Kearney & Harrison Towns PUMA, NJ",2016,"2016","true","true",2.7804134241264644,2186,1127.4231292626807,70340.79826166514,25565.1840312781,22,"bayonne-city-kearney-&-harrison-towns-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1703501","Edgewater, Uptown & Rogers Park PUMA, IL",2016,"2016","true","true",2.370227283215126,2736,1264.7082387055589,85941.7711988304,20567.318529819644,24,"edgewater-uptown-&-rogers-park-puma-il","Computer and Information Sciences and Support Services","11"
"79500US0900902","Meriden, Wallingford & North Haven Towns PUMA, CT",2016,"2016","true","true",1.3468072384057712,1066,794.7013537662489,72417.78986866791,14837.334689514235,9,"meriden-wallingford-&-north-haven-towns-puma-ct","Computer and Information Sciences and Support Services","11"
"79500US4804603","South of US-59, West of I-45 & Inside Loop I-610 PUMA, TX",2016,"2016","true","true",1.777575693717456,1403,909.1617683664133,87101.42266571632,31011.72471578768,13,"south-of-us-59-west-of-i-45-&-inside-loop-i-610-puma-tx","Computer and Information Sciences and Support Services","11"
"79500US3400800","Hunterdon County PUMA, NJ",2016,"2016","true","true",2.013516370857889,1612,973.0329967907935,104109.09429280397,35173.93653070342,23,"hunterdon-county-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US1210304","Greater Largo City PUMA, FL",2016,"2016","true","true",0.9248885366482744,614,604.771203949023,63678.247557003255,27923.110493695054,7,"greater-largo-city-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US0607313","El Cajon & Santee Cities PUMA, CA",2016,"2016","true","true",1.7602874828901123,1727,1008.8051981576108,58310.001737116385,27491.053037363745,17,"el-cajon-&-santee-cities-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400901","Middlesex County (Southeast) PUMA, NJ",2016,"2016","true","true",2.3111219536364715,1586,963.2788548666236,114551.19293820934,36845.93606294201,12,"middlesex-county-(southeast)-puma-nj","Computer and Information Sciences and Support Services","11"
"79500US2400902","Columbia (East), Ellicott City (Southeast) & Elkridge PUMA, MD",2016,"2016","true","true",4.885300364910494,5899,1826.1800520489892,98582.27936938465,16954.953013819682,53,"columbia-(east)-ellicott-city-(southeast)-&-elkridge-puma-md","Computer and Information Sciences and Support Services","11"
"79500US1207101","Barrier Islands Region PUMA, FL",2016,"2016","true","true",0.7417103123710614,422,501.96580518701165,69678.76777251186,34644.95742167712,8,"barrier-islands-region-puma-fl","Computer and Information Sciences and Support Services","11"
"79500US0607312","San Diego City (Central/Mira Mesa & University Heights) PUMA, CA",2016,"2016","true","true",2.3044145777803497,1684,992.6372100697664,85508.26306413302,17411.725435295666,15,"san-diego-city-(central-mira-mesa-&-university-heights)-puma-ca","Computer and Information Sciences and Support Services","11"
"79500US3400902","Middlesex County (Southwest) PUMA, NJ",2016,"2016","true","true",5.21541616704015,3637,1430.712652414959,122625.14957382459,32799.90396068542,33,"middlesex-county-(southwest)-puma-nj","Computer and Information Sciences and Support Services","11"
