ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"510701","Health Care Administration & Management",2013,"2013","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","health-care-administration-management"
"151502","Engineering Design",2017,"2017","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","engineering-design"
"521304","Actuarial Science",2016,"2016","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","actuarial-science"
"521304","Actuarial Science",2013,"2013","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","actuarial-science"
"110102","Artificial Intelligence",2014,"2014","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","artificial-intelligence"
"400501","General Chemistry",2013,"2013","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","general-chemistry"
"500401","General Design & Visual Communications",2012,"2012","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","general-design-visual-communications"
"111003","Computer & Information Systems Security",2017,"2017","211440","Carnegie Mellon University",2,"Women",18,"carnegie-mellon-university","computer-information-systems-security"
"140101","General Engineering",2016,"2016","211440","Carnegie Mellon University",2,"Women",17,"carnegie-mellon-university","general-engineering-6"
"302001","International & Global Studies",2013,"2013","211440","Carnegie Mellon University",2,"Women",17,"carnegie-mellon-university","international-global-studies"
"240101","Liberal Arts & Sciences",2016,"2016","211440","Carnegie Mellon University",2,"Women",17,"carnegie-mellon-university","liberal-arts-sciences-6"
"301001","Biopsychology",2012,"2012","211440","Carnegie Mellon University",2,"Women",17,"carnegie-mellon-university","biopsychology-6"
"111003","Computer & Information Systems Security",2014,"2014","211440","Carnegie Mellon University",2,"Women",17,"carnegie-mellon-university","computer-information-systems-security"
"450901","International Relations & Affairs",2014,"2014","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","international-relations-affairs"
"520801","General Finance",2014,"2014","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","general-finance"
"501004","Theatre Arts Management",2013,"2013","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","theatre-arts-management"
"500401","General Design & Visual Communications",2014,"2014","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","general-design-visual-communications"
"239999","Other English Language & Literature",2016,"2016","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","other-english-language-literature-6"
"110401","Information Science",2015,"2015","211440","Carnegie Mellon University",2,"Women",16,"carnegie-mellon-university","information-science"
"450601","General Economics",2017,"2017","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","general-economics"
"110401","Information Science",2014,"2014","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","information-science"
"301001","Biopsychology",2016,"2016","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","biopsychology-6"
"500701","General Art Studies",2015,"2015","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","general-art-studies"
"040201","Architecture",2013,"2013","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","architecture-6"
"450901","International Relations & Affairs",2013,"2013","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","international-relations-affairs"
"231302","Creative Writing",2014,"2014","211440","Carnegie Mellon University",2,"Women",15,"carnegie-mellon-university","creative-writing"
