ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419099","Other Sales Workers",2016,"2016","true","true",2329,1184.8299520723108,83359.84456848433,44725.35861691796,19,"other-sales-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151142","Network & computer systems administrators",2016,"2016","true","true",37113,4729.141984453843,80892.76727831218,4022.213969528677,368,"network-computer-systems-administrators","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","431011","Firstline supervisors of office & administrative support workers",2016,"2016","true","true",16185,3123.251350629551,81246.35687364844,12194.415217677064,167,"firstline-supervisors-of-office-administrative-support-workers","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492011","Computer, automated teller, & office machine repairers",2016,"2016","true","true",12073,2697.5178481368293,49362.91559678622,6993.608959155193,108,"computer-automated-teller-office-machine-repairers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151141","Database administrators",2016,"2016","true","true",19904,3463.5001515887698,99120.58988143087,9340.631113302017,196,"database-administrators","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433011","Bill & account collectors",2016,"2016","true","true",768,680.3842028667518,37204.662760416664,4763.667481386337,6,"bill-account-collectors","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433021","Billing & posting clerks",2016,"2016","true","true",1882,1065.0788418219481,48297.73060573858,26542.755736721047,19,"billing-posting-clerks","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","491011","Firstline supervisors of mechanics, installers, & repairers",2016,"2016","true","true",2065,1115.6595889276339,78332.47699757869,18467.323765955123,23,"firstline-supervisors-of-mechanics-installers-repairers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","15113X","Software developers, applications & systems software",2016,"2016","true","true",369804,14911.026621494364,108786.32708407697,2689.750403308174,3435,"software-developers-applications-systems-software","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273031","Public relations specialists",2016,"2016","true","true",1626,989.9940872650035,108286.21709717097,61354.40855843205,16,"public-relations-specialists","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433031","Bookkeeping, accounting, & auditing clerks",2016,"2016","true","true",3210,1390.985108475827,36305.49968847352,9791.668425423217,36,"bookkeeping-accounting-auditing-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2016,"2016","true","true",1630,991.2110305579905,56322.25398773006,15275.599334598772,19,"purchasing-agents-except-wholesale-retail-farm-products","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472211","Sheet metal workers",2016,"2016","true","true",474,534.5190914521842,50740.77215189873,19688.430885555746,5,"sheet-metal-workers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433051","Payroll & timekeeping clerks",2016,"2016","true","true",932,749.5167155827723,40139.19313304721,19501.243739534133,12,"payroll-timekeeping-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151134","Web developers (Legacy)",2016,"2016","true","true",22957,3719.6153920088773,76313.11443132814,9352.186624226328,201,"web-developers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151131","Computer programmers (Legacy)",2016,"2016","true","true",115362,8335.540817753483,90741.45020890761,4026.0385220486064,1132,"computer-programmers","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472150","Pipelayers, plumbers, pipefitters, & steamfitters",2016,"2016","true","true",367,470.3349400568395,50273.42506811989,19182.09529912603,5,"pipelayers-plumbers-pipefitters-steamfitters","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433071","Tellers",2016,"2016","true","true",640,621.1032328706547,22400.2546875,4502.338412248591,5,"tellers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131030","Claims adjusters, appraisers, examiners, & investigators",2016,"2016","true","true",1989,1094.937120786939,61252.48768225239,13963.379386667759,26,"claims-adjusters-appraisers-examiners-investigators","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433099","Other financial clerks (Legacy)",2016,"2016","true","true",1413,922.8768015168789,103487.91507430997,63155.90282301298,13,"other-financial-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151122","Information security analysts (Legacy)",2016,"2016","true","true",19383,3417.8760240174074,105698.59056905536,11216.13651281963,179,"information-security-analysts","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2016,"2016","true","true",3563,1465.4714037529272,35282.33623351109,12863.5905964638,26,"electricians","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434051","Customer service representatives",2016,"2016","true","true",17691,3265.310811800815,50278.24289186592,8665.800167695848,154,"customer-service-representatives","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151121","Computer systems analysts (Legacy)",2016,"2016","true","true",66475,6328.555991338732,91137.54658142159,5878.849093532851,584,"computer-systems-analysts","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434061","Eligibility interviewers, government programs",2016,"2016","true","true",957,759.5026582386457,62115.644723093,11516.97730791985,5,"eligibility-interviewers-government-programs","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131041","Compliance officers",2016,"2016","true","true",2588,1248.9729406402637,82074.62326120556,25375.77591132628,25,"compliance-officers","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2016,"2016","true","true",2279,1172.0429245899386,37925.32119350592,18964.029789966655,16,"construction-laborers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434071","File clerks",2016,"2016","true","true",581,591.7822804757277,13730.253012048193,14382.794404744818,8,"file-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151111","Computer & information research scientists",2016,"2016","true","true",4257,1601.8440252936882,119497.05073995772,34728.83698120833,46,"computer-information-research-scientists","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132099","Other financial specialists (Legacy)",2016,"2016","true","true",558,579.9506302360518,130587.38351254481,113098.56104472504,8,"other-financial-specialists","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434111","Interviewers, except eligibility & loan",2016,"2016","true","true",628,615.2528619517303,39352.4076433121,26930.062830815838,7,"interviewers-except-eligibility-loan","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131051","Cost estimators",2016,"2016","true","true",586,594.32321058334,57676.67576791809,22581.302522212452,6,"cost-estimators","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2016,"2016","true","true",1551,966.8928329979051,39125.988394584136,19578.26315783827,13,"carpenters","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434131","Loan interviewers & clerks",2016,"2016","true","true",543,572.1025222350866,51639.34806629834,16064.415200098794,5,"loan-interviewers-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132082","Tax preparers",2016,"2016","true","true",1518,956.551544407118,66994.24703557312,79034.40475764645,11,"tax-preparers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434171","Receptionists & information clerks",2016,"2016","true","true",2442,1213.232236219843,24463.140458640457,10012.366557045922,24,"receptionists-information-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2016,"2016","true","true",5836,1875.5285687040712,86557.45510623715,21318.20038125463,61,"human-resources-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132081","Tax examiners & collectors, & revenue agents",2016,"2016","true","true",517,558.2378224541555,43976.247582205026,20461.61821244074,6,"tax-examiners-collectors-revenue-agents","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","471011","Firstline supervisors of construction trades & extraction workers",2016,"2016","true","true",1633,992.1227583937871,81746.91549295775,39144.783971937606,17,"firstline-supervisors-of-construction-trades-extraction-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132070","Credit counselors & loan officers",2016,"2016","true","true",2592,1249.9377539804595,83867.70717592593,30571.26624429916,23,"credit-counselors-loan-officers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434199","Information & record clerks, all other",2016,"2016","true","true",2263,1167.9215064654597,67934.61997348652,23472.949799216716,25,"information-record-clerks-all-other","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434XXX","Correspondence clerks & order clerks",2016,"2016","true","true",573,587.6939417835035,69151.83420593369,65031.033031242914,5,"correspondence-clerks-order-clerks","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","4520XX","Miscellaneous agricultural workers, including animal breeders",2016,"2016","true","true",604,603.3819661480287,25721.01821192053,19578.99476031826,7,"miscellaneous-agricultural-workers-including-animal-breeders","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435021","Couriers & messengers",2016,"2016","true","true",1478,943.8647525942009,34199.636671177264,12376.622762389037,10,"couriers-messengers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132053","Insurance underwriters",2016,"2016","true","true",630,616.2317809448608,68911.0253968254,17591.031100109536,7,"insurance-underwriters","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2016,"2016","true","true",1469,940.9866510901641,59647.42614023145,16742.89959693871,11,"logisticians","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435030","Dispatchers",2016,"2016","true","true",1250,868.016335176276,78772.5032,40974.46558171711,10,"dispatchers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2016,"2016","true","true",5256,1779.8958350256612,43990.90734398783,8259.082958089537,49,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132052","Personal financial advisors",2016,"2016","true","true",3679,1489.135296884168,123327.21038325632,52442.94330044523,40,"personal-financial-advisors","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435051","Postal service clerks",2016,"2016","true","true",670,635.4935680360079,40345.62686567164,19610.23632984502,6,"postal-service-clerks","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435052","Postal service mail carriers",2016,"2016","true","true",1263,872.5183061618977,83051.58036421219,86689.16393814381,13,"postal-service-mail-carriers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2016,"2016","true","true",4377,1624.2635359583217,98282.21041809459,39596.01900704355,38,"financial-analysts","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2016,"2016","true","true",31133,4331.504217112498,102751.92047024058,10263.550548599682,314,"management-analysts","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439111","Statistical assistants",2016,"2016","true","true",643,622.5572352253757,68213.86469673406,38965.42249481621,7,"statistical-assistants","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435061","Production, planning, & expediting clerks",2016,"2016","true","true",2121,1130.685766415896,80466.89957567185,45613.385174905234,17,"production-planning-expediting-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131121","Meeting, convention, & event planners",2016,"2016","true","true",926,747.1002280436066,47617.78401727862,10952.1294310193,9,"meeting-convention-event-planners","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435071","Shipping, receiving, & traffic clerks",2016,"2016","true","true",1967,1088.8649061208282,25826.320793085917,6607.231946178801,16,"shipping-receiving-traffic-clerks","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439061","Office clerks, general",2016,"2016","true","true",4163,1584.0604338914575,35821.364160461206,9012.968126101172,42,"office-clerks-general","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435081","Stock clerks & order fillers",2016,"2016","true","true",6564,1989.0662163826403,26027.086075563682,5970.754940767098,54,"stock-clerks-order-fillers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2016,"2016","true","true",19685,3444.395920332663,84142.57190754381,13868.281488492667,188,"accountants-auditors","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436010","Secretaries & administrative assistants",2016,"2016","true","true",12396,2733.3612161560936,38431.68780251694,6106.190691979038,103,"secretaries-administrative-assistants","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439041","Insurance claims & policy processing clerks",2016,"2016","true","true",2804,1300.0485624815187,36890.80206847361,8692.194697320787,21,"insurance-claims-policy-processing-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2016,"2016","true","true",6641,2000.6981936479974,83163.80454750791,17501.898484232777,65,"business-operations-specialists-all-other","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439011","Computer operators",2016,"2016","true","true",5720,1856.7961626069032,61520.01223776224,10369.796915534836,51,"computer-operators","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2016,"2016","true","true",2270,1169.7264138231549,108648.25947136564,39697.962736982394,23,"training-development-specialists","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439022","Word processors & typists",2016,"2016","true","true",1019,783.7189153162218,43820.68596663395,16322.672145173672,10,"word-processors-typists","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439021","Data entry keyers",2016,"2016","true","true",4868,1712.942452627549,41682.97206244864,12294.737659786395,39,"data-entry-keyers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433031","Bookkeeping, accounting, & auditing clerks",2015,"2015","true","true",3392,1429.8732588612252,36305.00058962264,12100.94130546863,33,"bookkeeping-accounting-auditing-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","254021","Librarians",2015,"2015","true","true",1493,948.6421161158889,55889.71265907569,14525.702799401597,15,"librarians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172131","Materials engineers",2015,"2015","true","true",988,771.7057476659762,96938.36538461539,30656.5012495296,7,"materials-engineers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119081","Lodging managers",2015,"2015","true","true",1463,939.0629505776204,77714.64798359535,48424.93596599882,12,"lodging-managers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112031","Public relations & fundraising managers",2015,"2015","true","true",1665,1001.796145534438,77905.25585585585,31778.76810847808,12,"public-relations-fundraising-managers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","395012","Hairdressers, hairstylists, & cosmetologists",2015,"2015","true","true",702,650.4924372356165,13334.212250712251,9768.003331337974,7,"hairdressers-hairstylists-cosmetologists","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319092","Medical assistants",2015,"2015","true","true",1808,1043.9296530694992,35699.54867256637,7089.023011762159,11,"medical-assistants","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2015,"2015","true","true",1432,929.0607209617336,59770.07681564246,19190.2668444355,9,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273043","Writers & authors",2015,"2015","true","true",2098,1124.5384872667369,52942.61248808389,29099.46614414412,21,"writers-authors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172110","Industrial engineers, including health & safety",2015,"2015","true","true",3699,1493.177108174297,89359.11597729116,18557.157423933455,36,"industrial-engineers-including-health-safety","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499091","Coin, vending, & amusement machine servicers & repairers",2015,"2015","true","true",612,607.3646942205178,36144.15849673202,22987.501628024806,7,"coin-vending-amusement-machine-servicers-repairers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212021","Directors, religious activities & education",2015,"2015","true","true",483,539.569748635096,96329.47412008281,73707.00481281435,5,"directors-religious-activities-education","Computer and Information Sciences and Support Services","11"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532010","Aircraft pilots & flight engineers",2015,"2015","true","true",2482,1223.1279456637908,129223.56728444803,27052.472311367343,23,"aircraft-pilots-flight-engineers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172070","Electrical & electronics engineers",2015,"2015","true","true",5819,1872.794502596667,103879.5482041588,19484.1300088517,55,"electrical-electronics-engineers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2015,"2015","true","true",2185,1147.6175225739535,100569.6590389016,42870.368130624694,24,"purchasing-managers","Computer and Information Sciences and Support Services","11"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2015,"2015","true","true",687,643.5052388625073,26569.205240174673,24417.915292844038,7,"cleaners-of-vehicles-equipment","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399011","Childcare workers",2015,"2015","true","true",1302,885.8868992165684,17723.374039938557,9258.173179322623,13,"childcare-workers","Computer and Information Sciences and Support Services","11"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","559830","Military, rank not specified",2015,"2015","true","true",2834,1306.9843589236355,58963.39167254764,9651.049896517598,19,"military-rank-not-specified","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212011","Clergy",2015,"2015","true","true",3145,1376.8300029785846,43104.02352941177,10688.427510125535,26,"clergy","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172061","Computer hardware engineers",2015,"2015","true","true",10151,2473.51074461148,98950.25248743966,13402.69849003268,83,"computer-hardware-engineers","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2015,"2015","true","true",3435,1438.9076712778738,48115.96768558952,8111.8903256153,25,"maintenance-repair-workers-general","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399021","Personal care aides (Legacy)",2015,"2015","true","true",1764,1031.1488884462283,19064.249433106575,8800.033332047802,18,"personal-care-aides","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2015,"2015","true","true",1008,779.4773470494905,37938.391865079364,25590.83338338558,9,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2015,"2015","true","true",4340,1617.3836614345753,113841.17949308756,32692.123628226487,43,"medical-health-services-managers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2015,"2015","true","true",22246,3661.5674382409516,190686.7114087926,23594.880788376955,211,"chief-executives-legislators","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399030","Recreation & fitness workers",2015,"2015","true","true",800,694.4141163179343,37456.91125,18548.884279811806,9,"recreation-fitness-workers","Computer and Information Sciences and Support Services","11"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","531000","Supervisors of transportation & material moving workers",2015,"2015","true","true",1028,787.172220535854,62138.755836575874,26175.382238208622,7,"supervisors-of-transportation-material-moving-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253000","Other teachers & instructors",2015,"2015","true","true",5090,1751.5637249587228,58916.243222003926,21772.838982168534,51,"other-teachers-instructors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172051","Civil engineers",2015,"2015","true","true",3270,1403.9242751095057,84931.37706422019,19981.297828985007,34,"civil-engineers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2015,"2015","true","true",3033,1352.09239838061,75194.398944939,25770.237621198143,36,"property-real-estate-community-association-managers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","211093","Social & human service assistants",2015,"2015","true","true",759,676.38582465058,40507,20641.50585352179,8,"social-human-service-assistants","Computer and Information Sciences and Support Services","11"
