ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"510799","Other Health & Medical Administrative Services",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
"510799","Other Health & Medical Administrative Services",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
"510799","Other Health & Medical Administrative Services",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-health-medical-administrative-services"
"512706","Medical Informatics",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","medical-informatics"
"512706","Medical Informatics",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","medical-informatics"
"400508","Chemical Physics",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","chemical-physics"
"400508","Chemical Physics",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","chemical-physics"
"040301","Urban, Community, & Regional Planning",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","urban-community-regional-planning"
"400508","Chemical Physics",2015,"2015","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","chemical-physics"
"400508","Chemical Physics",2016,"2016","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","chemical-physics"
"400508","Chemical Physics",2017,"2017","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","chemical-physics"
"400599","Other Chemistry",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-chemistry"
"400599","Other Chemistry",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","other-chemistry"
"040401","Environmental Design",2012,"2012","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-design-6"
"040401","Environmental Design",2013,"2013","211440","Carnegie Mellon University",1,"Men",0,"carnegie-mellon-university","environmental-design-6"
